language,dialect,accent,target_language,original,translation,original_check,translation_check,source,human_original_check,human_translation_check
Persian,"Persian, Iranian",Shirazi,Standard Persian,به‌ بازارم‌ بری‌ خواهی‌ فروشی‌ به‌ غیر از تو خریداری‌ ندارم‌,اگر به بازارم ببری و بخواهی بفروشی، جز تو خریداری ندارم.,False,False,https://khabarparsi.ir/3580/%D9%88%D8%A7%DA%98%D9%87%E2%80%8C-%D9%86%D8%A7%D9%85%D9%87%E2%80%8C-%D8%AE%D9%88%DB%8C%D8%B4%D8%A7%D9%88%D9%86%D8%AF%DB%8C%E2%80%8C-%D8%AF%D8%B1-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2/,0.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,به به .... حاااال كردم شاد باشي و خندون,به‌به... خیلی خوشم آمد؛ شاد و خندان باشی.,True,False,https://radioyek.org/productDetail/fa-IR/41/%D8%A2%D9%82%D9%88%DB%8C-%D9%81%D8%B1%D9%87%D9%86%DA%AF,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,به پیرسوک گفتن چرا زمستون نمیایی؟ گفت خیلی تو بهار به من احترام می زارین که زمستونم بیام.,به پیرسوک گفتند: چرا زمستان نمی‌آیی؟ گفت: وقتی در بهار این‌همه به من احترام می‌گذارید که زمستان هم بیایم؟,True,False,https://shirazemo.blogfa.com/post/11,0.0,0.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,به جونِ یک کُنجه‌م!,به جان تک‌پاره‌ام/تنها فرزندم سوگند.,False,False,https://aryaadib.blogfa.com/post/647,0.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,به خدا له له شديم رفت!,به خدا خیلی خسته شدیم!,True,False,https://darvishi1984.blogfa.com/tag/%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,1.0,0.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,به داعوی گربه سیاه بارون نمیاد.,با ادعای گربهٔ سیاه باران نمی‌آید.,True,False,https://bbsms.blogfa.com/post/52,0.0,0.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,به‌ دل‌ گفتم‌ عرقچینی‌ بدوزم‌ لبش‌ خندید که‌ عالم‌ را خبر کرد,با خود گفتم عرقچین بدوزم؛ لبش خندید و عالم را خبردار کرد.,False,False,https://khabarparsi.ir/3580/%D9%88%D8%A7%DA%98%D9%87%E2%80%8C-%D9%86%D8%A7%D9%85%D9%87%E2%80%8C-%D8%AE%D9%88%DB%8C%D8%B4%D8%A7%D9%88%D9%86%D8%AF%DB%8C%E2%80%8C-%D8%AF%D8%B1-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2/,0.0,0.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,به سلامتی پا سبک کردن؟,به سلامت زایمان کرده است؟,False,False,https://aryaadib.blogfa.com/post/647,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,به کسی نَمیگــــــه که محتــــاج وفامه، ننه مه,به کسی نمی‌گوید که محتاج وفای من است، مادرِ من است.,True,False,https://www.isna.ir/news/fars-24913/%DA%AF%D9%88%D9%8A%D8%B4-%D8%B4%D9%8A%D8%B1%D8%A7%D8%B2%D9%8A-%D8%B1%D8%A7-%D8%A8%D9%87%D8%AA%D8%B1-%D8%A8%D8%B4%D9%86%D8%A7%D8%B3%D9%8A%D9%85,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,به یه کوری گفتن تو چطو قمار بازی میکنی؟ جواب داد: اقد فضول دور و برُم ریخته که هنوز قاپ تو هوان، میگن چن میشینه.,آن‌قدر فضول دوروبرم هست که قبل از افتادن تاس، نتیجه را می‌گویند (کنایه به فضولی مردم).,True,False,https://www.delgarm.com/shirazi-proverb.a242671,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,بهش بوگو نه به اون زینب و کلثوم شدنت، نه به اون داریه و تنبک زدنت.,یا این باش یا آن؛ دوگانه‌کار نباش.,True,False,https://www.delgarm.com/shirazi-proverb.a242671,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,بوخودا خیلیاشو نمیدونم بقیه چی میگن بش,به خدا خیلی‌هایش را نمی‌دانم بقیه چه می‌گویند به آن.,True,False,https://www.sampadia.com/forum/threads/94712/page-5,1.0,0.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,بود. هَس. رَف.,بود. هست. رفت.,True,False,https://marvdashtonline.ir/show.asp?id=5736,0.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,بود. هِ. رَ.,بود. هست. رفت.,True,False,https://tafrihbar.ir/%D8%B2%D8%A8%D8%A7%D9%86-%D9%88-%DA%AF%D9%88%DB%8C%D8%B4-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C-%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C-%DA%A9%D8%A7%D9%85%D9%84-%D8%B1%DB%8C%D8%B4%D9%87%D8%8C-%D8%AA%D9%86%D9%88%D8%B9-%D9%88-%D9%88%DB%8C%DA%98%DA%AF%DB%8C-%D9%87%D8%A7/,0.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,بی بی شما همیشه می گید صبح‌ها زود از خونه بزنید بیرون.,مادربزرگ، شما همیشه می‌گویید صبح‌ها زود از خانه خارج شوید.,True,False,https://shenoto.com/channel/podcast/RadioYek,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,پِنجیر / پنجورک,نیشگون,False,True,https://zohrehranjbar.ir/2445/40-%D9%88%D8%A7%DA%98%D9%87-%D9%88-%D8%A7%D8%B5%D8%B7%D9%84%D8%A7%D8%AD-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C-%D9%81%D8%A7%D8%B1%D8%B3/,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,پارسال كه سال تلاش مضاعف بود بچا خرد شدن.,پارسال که سالِ تلاش مضاعف بود بچه‌ها له شدند.,True,False,https://darvishi1984.blogfa.com/tag/%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,ﭘﺎﻳﻴﻦ ﭘﻴﺮﻫﻨﻮ ﻫﻢ ﻛﻪ ﻣﻴﺮﻩ ﺗﻮ ﺷﻠﻮﺍﺭ !,پایین پیراهن هم که می‌ره تو شلوار!,True,False,https://darvishi1984.blogfa.com/tag/%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,پای خوش‌حالی منزل برید.,با شادی به خانه‌تان بروید.,False,False,https://aryaadib.blogfa.com/post/647,0.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,پای سرکار را بوسیدم.,مزاحم شدم؛ زحمت دادم (در بدرقه).,False,False,https://aryaadib.blogfa.com/post/647,0.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,پخشه همون مگسه,«پخشه» یعنی مگس.,True,False,https://www.sampadia.com/forum/threads/94712/page-5,0.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,پسر عامو به‌ رویم‌ زن‌ گرفته‌ به‌ تِرون‌ دختر سرهنگ‌ گرفته‌,پسرعمو روبه‌رویم زن گرفته؛ در تهران دخترِ سرهنگ گرفته است.,False,False,https://khabarparsi.ir/3580/%D9%88%D8%A7%DA%98%D9%87%E2%80%8C-%D9%86%D8%A7%D9%85%D9%87%E2%80%8C-%D8%AE%D9%88%DB%8C%D8%B4%D8%A7%D9%88%D9%86%D8%AF%DB%8C%E2%80%8C-%D8%AF%D8%B1-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2/,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,پسر عامو تو بودی‌ سبزه‌ من‌ دو سه‌ ماهی‌ تو بودی‌ نومزه‌ من‌,پسرعمو، تو سبزه‌ام بودی؛ دو سه ماه نامزد من بودی.,False,False,https://khabarparsi.ir/3580/%D9%88%D8%A7%DA%98%D9%87%E2%80%8C-%D9%86%D8%A7%D9%85%D9%87%E2%80%8C-%D8%AE%D9%88%DB%8C%D8%B4%D8%A7%D9%88%D9%86%D8%AF%DB%8C%E2%80%8C-%D8%AF%D8%B1-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2/,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,پسر عامو تو داری‌ اختیارم‌ به‌ بازارم‌ بَری‌ حرفی‌ ندارم‌,پسرعمو، اختیارم دست توست؛ اگر به بازارم ببری، حرفی ندارم.,False,False,https://khabarparsi.ir/3580/%D9%88%D8%A7%DA%98%D9%87%E2%80%8C-%D9%86%D8%A7%D9%85%D9%87%E2%80%8C-%D8%AE%D9%88%DB%8C%D8%B4%D8%A7%D9%88%D9%86%D8%AF%DB%8C%E2%80%8C-%D8%AF%D8%B1-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2/,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,پسر عامو تو شال‌ ترمه‌ داری‌ قد باریک‌ تفنگ‌ جُره‌ داری‌,پسرعمو، تو شال ترمه داری؛ قدی باریک و تفنگِ جُرّه داری.,False,False,https://khabarparsi.ir/3580/%D9%88%D8%A7%DA%98%D9%87%E2%80%8C-%D9%86%D8%A7%D9%85%D9%87%E2%80%8C-%D8%AE%D9%88%DB%8C%D8%B4%D8%A7%D9%88%D9%86%D8%AF%DB%8C%E2%80%8C-%D8%AF%D8%B1-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2/,1.0,0.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,پسر عامو در خونه‌ام‌ گذر کِرد شمالِ کاکُلِش‌ ما را خبر کرد,پسرعمو از مقابل خانه‌ام گذر کرد؛ عطرِ زلفش ما را آگاه کرد.,False,False,https://khabarparsi.ir/3580/%D9%88%D8%A7%DA%98%D9%87%E2%80%8C-%D9%86%D8%A7%D9%85%D9%87%E2%80%8C-%D8%AE%D9%88%DB%8C%D8%B4%D8%A7%D9%88%D9%86%D8%AF%DB%8C%E2%80%8C-%D8%AF%D8%B1-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2/,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,پسر عامو ز باغ‌ گل‌ دراومد دو چنگش‌ پُر گل‌ و رو بر من‌ اومد,پسرعمو از باغِ گل بیرون آمد؛ دو مشت پُر گل داشت و به سوی من آمد.,False,False,https://khabarparsi.ir/3580/%D9%88%D8%A7%DA%98%D9%87%E2%80%8C-%D9%86%D8%A7%D9%85%D9%87%E2%80%8C-%D8%AE%D9%88%DB%8C%D8%B4%D8%A7%D9%88%D9%86%D8%AF%DB%8C%E2%80%8C-%D8%AF%D8%B1-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2/,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,پسر عامو گل‌ آرخالقت‌ شَم‌ْمیون‌ صد جوون‌ من‌ عاشقت‌ شَم‌ْ,پسرعمو، گلِ آرخالق‌ت؛ میانِ صد جوان، من عاشقت شوم.,True,False,https://khabarparsi.ir/3580/%D9%88%D8%A7%DA%98%D9%87%E2%80%8C-%D9%86%D8%A7%D9%85%D9%87%E2%80%8C-%D8%AE%D9%88%DB%8C%D8%B4%D8%A7%D9%88%D9%86%D8%AF%DB%8C%E2%80%8C-%D8%AF%D8%B1-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2/,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,پسر عامو گل‌ راجونه‌ من‌ مگر گفتم‌ نیایی‌ خونه‌ من‌؟,پسرعمو، گلِ رازیانه‌ی من، مگر گفتم به خانه‌ام نیایی؟,False,False,https://khabarparsi.ir/3580/%D9%88%D8%A7%DA%98%D9%87%E2%80%8C-%D9%86%D8%A7%D9%85%D9%87%E2%80%8C-%D8%AE%D9%88%DB%8C%D8%B4%D8%A7%D9%88%D9%86%D8%AF%DB%8C%E2%80%8C-%D8%AF%D8%B1-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2/,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,پسر عامو نه‌ شوخی‌ و نه‌ بازی‌ دو تا جیبت‌ پُر از جوز شیرازی‌,پسرعمو، نه شوخی است و نه بازی؛ هر دو جیبت پُر از گردوی شیرازی است.,False,False,https://khabarparsi.ir/3580/%D9%88%D8%A7%DA%98%D9%87%E2%80%8C-%D9%86%D8%A7%D9%85%D9%87%E2%80%8C-%D8%AE%D9%88%DB%8C%D8%B4%D8%A7%D9%88%D9%86%D8%AF%DB%8C%E2%80%8C-%D8%AF%D8%B1-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2/,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,پسر علاقه‌ بنده پسر می‌شینه‌ می‌خنده‌,پسر محبوبِ من است؛ پسر می‌نشیند و می‌خندد.,False,False,https://khabarparsi.ir/3580/%D9%88%D8%A7%DA%98%D9%87%E2%80%8C-%D9%86%D8%A7%D9%85%D9%87%E2%80%8C-%D8%AE%D9%88%DB%8C%D8%B4%D8%A7%D9%88%D9%86%D8%AF%DB%8C%E2%80%8C-%D8%AF%D8%B1-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2/,1.0,0.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,ﭘﺸﺘﺸﻢ ﻛﻪ ﺍلاﻥ ﻣﻴﺮﻡ ﺗﻮ ﺧﻂ ﻭﺍﺣﺪ ﻟﻢ ﻣﻴﺪﻡ ﺑﻪﺻﻨﺪﻟﻴﻮ ﺻﺎﻑ ﻣﻴﺸﻪ !,پشتش هم که الآن می‌رم تو اتوبوس لم می‌دم به صندلی و صاف می‌شه!,True,False,https://darvishi1984.blogfa.com/tag/%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,پوی شما رو بوسیدم,پای شما را بوسیدم,True,True,https://zohrehranjbar.ir/2445/40-%D9%88%D8%A7%DA%98%D9%87-%D9%88-%D8%A7%D8%B5%D8%B7%D9%84%D8%A7%D8%AD-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C-%D9%81%D8%A7%D8%B1%D8%B3/,0.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,پیرمرد آخرین سطل آبو روی علفا ریخت.,پیرمرد آخرین سطل آب را روی علف‌ها ریخت.,True,False,https://shenoto.com/channel/podcast/RadioYek,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,پیش خدا روم سیان.,پیش خدا رویم سیاه است (شرمنده‌ام).,False,False,https://aryaadib.blogfa.com/post/647,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,‌پیشونی رو میبینی... همه رو برق میگیره، ما رو چراغ نفتی.,قسمت همه خوب است، نصیب ما بدترین.,True,False,https://www.delgarm.com/shirazi-proverb.a242671,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,تاریخ‌ حالش‌ خوب‌ نیست‌ دنیا به‌ جز آشوب‌ نیس‌ شیراز مام‌ حالش‌ بَده‌ کاکُوی‌ کاکام‌ یا شاهچراغ‌,تاریخ حالش خوب نیست؛ دنیا جز آشوب نیست؛ شیرازِ ما حالش بد است؛ برادر عزیزم، ای شاهچراغ.,False,False,https://khabarparsi.ir/3580/%D9%88%D8%A7%DA%98%D9%87%E2%80%8C-%D9%86%D8%A7%D9%85%D9%87%E2%80%8C-%D8%AE%D9%88%DB%8C%D8%B4%D8%A7%D9%88%D9%86%D8%AF%DB%8C%E2%80%8C-%D8%AF%D8%B1-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2/,1.0,0.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,تر پس طارت,نوشدارو بعد از مرگ سهراب,True,False,https://hammihanonline.ir/%D8%A8%D8%AE%D8%B4-%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF-5/8805-%D8%A2%D8%B4%D9%86%D8%A7%DB%8C%DB%8C-%D8%A8%D8%A7-%D8%A7%D8%B5%D8%B7%D9%84%D8%A7%D8%AD%D8%A7%D8%AA-%D8%B2%D8%A8%D8%A7%D9%86-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,1.0,0.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,ترانه های شیرازی بیشتری بذار کاکو,ترانه‌های شیرازی بیشتری بگذار، رفیق,True,False,https://nicmusic.net/%D8%A2%D9%87%D9%86%DA%AF-%D9%85%D8%AD%D9%84%DB%8C-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C/,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,تربیزه هم تربچست,«تربیزه» همان تربچه است.,True,False,https://www.sampadia.com/forum/threads/94712/page-5,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,ترتیزک کاشتم قَتُقِ نونم بشه، نَم دُنُسّم قاتل جونم میشه,از کسی که به گردنش حق داشتم و منتظر خیر بودم زیان دیدم,True,True,https://setare.com/fa/news/640141/%D8%A7%D8%B5%D8%B7%D9%84%D8%A7%D8%AD-%D9%88-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C/,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,ترتیزک کاشتم قاتق نونم بشه بلای جونم شد.,شاهی کاشتم تا نان‌خورشَم شود، بلای جانم شد.,True,False,https://shirazemo.blogfa.com/post/11,0.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,ترش باله به اسسم میگه 9 سوراخی,آبکش به کفگیرِ سوراخ‌دار می‌گوید «نه‌سوراخی».,True,False,https://www.sampadia.com/forum/threads/94712/page-5,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,تز اول آن روی نهکو بوادی,از اول آن روی نیکو بودی,True,False,https://journals.iau.ir/article_517785.html,0.0,0.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,تمام محوطه پر از قالبای خالی آجر بود.,تمام محوطه پر از قالب‌های خالی آجر بود.,True,False,https://shenoto.com/channel/podcast/RadioYek,0.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,ته دلم پنج میندازن,احساس ضعف می‌کنم (دل‌ضعفه می‌گیرم).,True,False,https://www.delgarm.com/shirazi-dialect-training.a246729,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,تو با ای کارات بابای بابام سوزوندی ها کاکوپریدی رو کومم کومو پکوندی ها کاکوحالو کومومو پوکوندی بدرک زدی دلمو شکوندی ها کاکو,با این کارهایت پدرِ پدرم را سوزاندی، داداش! پریدی روی کمرم، کمرم را ترکاندی، داداش! حالا کمرم را داغان کردی؛ به درک، دلم را شکستی، داداش!,False,False,https://www.ninisite.com/discussion/topic/2460297/%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C%D8%A7-%DA%86%D9%86%D8%AF%D8%AA%D8%A7-%D8%AC%D9%85%D9%84%D9%87-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C-%DB%8C%D8%A7%D8%AF%D9%85-%D9%85%DB%8C%D8%AF%DB%8C%D8%AF?page=2,1.0,0.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,تو ده راش نمیدن سراغ خونه کدخدا می گیره.,در ده راهش نمی‌دهند، سراغ خانهٔ کدخدا را می‌گیرد.,True,False,https://bbsms.blogfa.com/post/52,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,تو راهرو، چند نفر وُیساده بودن که اتاق کپی باز بشه.,تو راهرو، چند نفر ایستاده بودند که اتاق کپی باز شود.,True,False,https://shenoto.com/channel/podcast/radio-shirazi,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,تو که‌ مردی‌ نبودی‌ زن‌ بگیری‌ چرا دَسِت‌ گُذوشتی‌ بر سر من‌,تو که مردی، نباید زن می‌گرفتی؛ چرا مرا بی‌نصیب کردی؟,False,False,https://khabarparsi.ir/3580/%D9%88%D8%A7%DA%98%D9%87%E2%80%8C-%D9%86%D8%A7%D9%85%D9%87%E2%80%8C-%D8%AE%D9%88%DB%8C%D8%B4%D8%A7%D9%88%D9%86%D8%AF%DB%8C%E2%80%8C-%D8%AF%D8%B1-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2/,1.0,0.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,تو که‌ میری‌ به‌ کوه‌های‌ مزیجون‌ بزن‌ آهو چه‌ کار کهره‌ داری‌,وقتی به کوه‌های مزیجان می‌روی، آهو بزن؛ با بچه‌آهو چه کار داری؟,False,False,https://khabarparsi.ir/3580/%D9%88%D8%A7%DA%98%D9%87%E2%80%8C-%D9%86%D8%A7%D9%85%D9%87%E2%80%8C-%D8%AE%D9%88%DB%8C%D8%B4%D8%A7%D9%88%D9%86%D8%AF%DB%8C%E2%80%8C-%D8%AF%D8%B1-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2/,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,توی دلم پنج می‌اندازن,از گرسنگی دل‌پیچه می‌گیرم,True,False,https://rezim.ir/%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%84%D9%87%D8%AC%D9%87-%D8%B4%DB%8C%D8%B1%DB%8C%D9%86-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C-%D8%A8%D9%87-%D9%87%D9%85%D8%B1%D8%A7%D9%87-%D9%BE%D8%B1%DA%A9%D8%A7%D8%B1/,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,جِنگ (در آفتو جِنگ),سوزان (در آفتاب سوزان),False,False,https://tafrihbar.ir/%D8%B2%D8%A8%D8%A7%D9%86-%D9%88-%DA%AF%D9%88%DB%8C%D8%B4-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C-%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C-%DA%A9%D8%A7%D9%85%D9%84-%D8%B1%DB%8C%D8%B4%D9%87%D8%8C-%D8%AA%D9%86%D9%88%D8%B9-%D9%88-%D9%88%DB%8C%DA%98%DA%AF%DB%8C-%D9%87%D8%A7/,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,جار یعنی داد,«جار» یعنی داد.,True,False,https://www.sampadia.com/forum/threads/94712/page-5,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,جای بد نرفته باشید.,امیدوارم جای ناخوشایند نرفته باشید (از مراسم عزاداری که برگشته).,False,False,https://aryaadib.blogfa.com/post/647,0.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,جایى بره که درد و غم نباشه.,ای کاش به جایی بی‌غم برود (دعای بعد از خوردن/نوشیدن).,False,False,https://aryaadib.blogfa.com/post/647,0.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,جر هم یعنی دعوا,«جر» یعنی دعوا.,True,False,https://www.sampadia.com/forum/threads/94712/page-5,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,جلوِ کی پا می‌شین؟,برای چه کسی از جا بلند می‌شوید؟ (تواضع).,False,False,https://aryaadib.blogfa.com/post/647,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,ﺟﻠﻮﺷﻢ ﻛﻪ ﺻﺎﻓﻪ !,جلوش هم که صافه!,True,False,https://darvishi1984.blogfa.com/tag/%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,جود بازی در وردن,خسیس بازی در آوردن,True,True,https://setare.com/fa/news/640141/%D8%A7%D8%B5%D8%B7%D9%84%D8%A7%D8%AD-%D9%88-%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C/,1.0,0.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,جود بازی درآوردن,خساست به خرج دادن,True,False,https://hammihanonline.ir/%D8%A8%D8%AE%D8%B4-%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF-5/8805-%D8%A2%D8%B4%D9%86%D8%A7%DB%8C%DB%8C-%D8%A8%D8%A7-%D8%A7%D8%B5%D8%B7%D9%84%D8%A7%D8%AD%D8%A7%D8%AA-%D8%B2%D8%A8%D8%A7%D9%86-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,1.0,0.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,جوغ یعنی جوی,«جوغ» یعنی جوی.,True,False,https://www.sampadia.com/forum/threads/94712/page-5,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,جونم مرگ نشی!,خیلی نازه!,True,False,https://kakoshirazi.blogfa.com/post/21/%D9%84%D9%87%D8%AC%D9%87-%D9%88-%DA%AF%D9%88%DB%8C%D8%B4-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C-%D8%A7%D8%B5%DB%8C%D9%84,0.0,0.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,جی جی باجی,خواهرخوانده یا دوستِ صمیمی,True,False,https://musicshz.blogsky.com/1391/04/10/post-152/,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,جینگ جینگ ساز میاد,جینگ جینگ ساز می‌آید,True,False,https://evan-musics.ir/vasonak/,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,جینگ و جینگ ساز,جینگ جینگ ساز,True,False,https://sevilmusics.com/playlist/music-shirazi/,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,جینگ و جینگ ساز میاد,جینگ جینگ ساز می آید,True,False,https://sevilmusics.com/playlist/music-shirazi/,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,جینگ و جینگ ساز میاد از بالای شیراز میاد,جینگ و جینگ ساز می‌آید، از بالای شیراز می‌آید,True,False,https://evan-musics.ir/vasonak/,0.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,جینگ و جینگ ساز میاد و از بالوی شیراز میاد ...,صدای زنگ و ساز می‌آد و از بالای شیراز می‌آد...,True,False,https://darvishi1984.blogfa.com/tag/%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,جینگ و جینگه ساز میاد,جینگ‌جینگِ ساز می‌آید,True,False,https://hajmusic.ir/single-tracks/8646/,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,جینگ و جینگه ساز میاد از بالای شیراز میاد,جینگ‌جینگِ ساز از بالای شیراز می‌آید,True,False,https://hajmusic.ir/single-tracks/8646/,0.0,0.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,چادر زیارتی سر بکنید.,ان‌شاءالله به‌جای چادر عزاداری، چادر زیارت سر کنید.,False,False,https://aryaadib.blogfa.com/post/647,1.0,1.0
Persian,"Persian, Iranian",Shirazi,Standard Persian,چارقد گل گلیتو چی میشه نندازی,چرا چهارقدِ گل‌گلی‌ات را نمی‌اندازی؟,True,False,https://music-saz.ir/%D8%AF%D8%A7%D9%86%D9%84%D9%88%D8%AF-%D8%A2%D9%87%D9%86%DA%AF-%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C-%D8%B4%D8%A7%D8%AF-%D8%A8%D8%B1%D8%A7%DB%8C-%D8%B9%D8%B1%D9%88%D8%B3%DB%8C-%D9%85%D8%A7%D8%B4%DB%8C/,0.0,0.0
