language,dialect,accent,country,text
Persian,Persian,General,Iran,چند ماه پیش گرفتم ولی دیروز برا اولین بار میشه گفت استفاده کردم و باهاش1000 متر زمین تو شمالو  صاف کردم   دستگاه خیلی سبک و با کیفیتیه روی جعبه زده1 5 کیلو  علفایی ک قطرشون اندازه ی سیم برق 2 5 ساختمون هستنو راحت میزنه ولی حیاط ما چون همه مدل علف هرز بود  بیشتر از این سایزی ک گفتم بازم میزد و کم نمی اورد ولی ب علفای سخت میخوره نخ زیاد پاره میشه فکر کنم یک الی یک متر بیست سانتی نخ برای حیاط 1000 متری با همه مدل علف هرز استفاده کردم کلا دو تا قرقره نخ تو بسته بندیشه که هر کدوم فکر کنم حدود 5 متر نخ داره اولش میخواستم بنزینی بخرم ولی سنگین بودنو صداش و  دیدم بیخیال شدم و گفتم ی چیزه معمولی و سبک بگیرم و البته منم دیگه ب ظریف بودنه دستگاه و   نگاه نکردم و کله حیاطو صاف کردم سرعته زدنش هم ب نسبت اندازه دستگاه بد نیست حدودا دو ساعت طول کشید  
Persian,Persian,General,Iran,همون 1 ماه اول تو کارِ سبک سه نظامش به صدا افتاد 
Persian,Persian,General,Iran,بهترین بهترینهاااا  اگر پول تو حسابت هست فکرشم نکن بخر 
Persian,Persian,General,Iran,من برای حمایت از کالای ایرانی این گیرنده رو خریدم و بعد از چند روز استفاده و تست اون میتونم بگم از همه لحاظ راضی کننده است مخصوصا تعویض شبکه های تلویزیون سریع انجام میشه ریموت کنترل خوب و خوش دست و با کیفیتی داره و از همه جا کار می کنه خیلی خوب کیفیت پخش دستگاه هم خوب و راضی کننده است  
Persian,Persian,General,Iran,من تازه این هدفون رو خریدم  کیفیت صداش بد نیست  وقتی میذاریش روی ولوم آخر اصلا صدای بیرون و حتی صدای خودت رو هم نمیشنوی که عالیه  گوش رو هم درد نمیاره  بالشتک خوب و نرمی داره  هنوز طولانی مدت استفاده نکردم که بتونم بیشتر از این نظر بدم  ولی کلا نسبت به قیمتش ارزش خرید داره 
Persian,Persian,General,Iran,کار باهاش راحت هست و ظاهر خوبی هم داره 
Persian,Persian,General,Iran,با سلام حدود یک ماهه که این لپ تاپ رو دارم  تو این رده قیمت خیلی تحقیق کردم  البته برای من چند فاکتور مهم بود  حمل و نقل  سخت افزار مناسب کارهای اداری و مولتی مدیا  صفخه نمایش فول اچ دی و مات  برند مناسب  تنها ایرادی که داره نبود درایورهای همراهشه که هنوزم برخی آیتم های کارت گرافیک و رو نتونستم از طریق نرم افزارهای درایور به خوبی نصب کنم  با توجه به تنوع بسیار زیاد در این رده قیمتی به نظرم این لپ تاپ مناسبیه که میتونه از عهده کارهای روز مره بر بیاد  ضمنا دوستان عزیز که برای بازی های با گرافیک بالا لپ تاپ میخواهید بخرید  شما باید برید روی لپ تاپ های بالاتر جستجو کنید که مناسب این کار هستن    هرچه را بهر کاری ساختند   ضمنا شاید زیاد مهم نباشه و لی توی عکسها آرم ایسوس به صورت کرومی زیر صفحه نمایش هست که تو لپ تاپ من آرم ایسوس کرومی نیست   
Persian,Persian,General,Iran,عالی  هم تیز   هم کاربرد راحت   هم خوش دست 
Persian,Persian,General,Iran,خیلی کرم پودر خوبیه   خیلی سبک روی پوست میشینه   اگر پوست چربی دارین حتما کرم پودرو روی صورتتون بِیک کنین که مدت بیشتری روی پوست بمونه و چرب نشه   منافذ پوستو اصلا باز نشون نمیده اگر قبلش پرایمر استفاده کنین که خیلی بهتر هم میشه   خیلی خوب بود واقعا 
Persian,Persian,General,Iran,من سه ماه هس خریدم فقط بدرد فیلم نگاه کردن و اینترنت گردی میخوره  اصلا نخرید دوستان 
Persian,Persian,General,Iran,یک دریل واقعا قوی و حرفه ای  ساخت کشور روسیه  
Persian,Persian,General,Iran,بعد از دو سال می توانم به راحتی بگویم یکی از بهترین انتخاب هایم برای خرید لپ تاپ بوده و رم 16 گیگ آن به خوبی از پس نرم افزار های مهندسی بر آمده است و باتری آن بعد از دو سال تا 6 ساعت شارژ نگه می دارد   
Persian,Persian,General,Iran,اصلا پیشنهاد نمیکنم چون کارتریج واسش پیدا نمیشه حتی خود دی جی کالا هم نداره   شارژ هم کنیم کیفیتش بد میشه  
Persian,Persian,General,Iran,همیشه از محصولات سامسونگ راضی بودم  
Persian,Persian,General,Iran,چون سری اخر ps4 معمولی بود میتونم بگم کامل ترین بود 
Persian,Persian,General,Iran,امروز به دستم رسید بسیار بیصدا سبک خوش دست با قدرت و با کیفیته  ممنون از دیجیکالا که بموقع به دستم رسوندن  
Persian,Persian,General,Iran,یک ساله که دارمش  کیفیت پخش صداش واقعا خوبه  حساسیت میکروفونش مناسب هست اما فیلترینگ و نویزگیری جالبی نداره  ولی مشکل اصلی ای که من باهاش داشتم اینه که روکش پلاستیکی بلند گوهاش که تو گوش قرار میگیره خیلی راحت در میاد و وقتی از جیبت هندرزفری رو در میارید یا دارید گرشو باز می کنید ممکنه بیفته و گم بشه  من دو بار این اتفاق برام افتاده  و البته تمیز کردنشم یکم دردسر داره  برای من که زیاد ازش استفاده می کنم یکم نگهداریش سخته  
Persian,Persian,General,Iran,من حدود یک سال و نیم هست که این لپ تاپ رو خریدم و کاملا ازش راضی هستم  تنها مشکلی که داره موقع نصب ویندوز هست که بهتره از یه فرد متخصص کمک بگیرید  من یه ویندوز اریجینال 10 روش نصب کردم و مدام آپدیت میشه و عملکرد این ویندوز رو چند برابر عالی کرده  یه مشکل دیگه اش که خیلی مهم نیست تعداد کم پورت های یو اس بی هست که دوتا پورت داره ولی در کل مشکل جدی محسوب نمیشه  در نهایت فکر میکنم که با توجه به قیمت مناسب و کارایی خوبش ارزش خرید رو حتما داره  
Persian,Persian,General,Iran,به نسبت پولی که براش پرداخت میکنید دریل خوبیه کیف داره بدنه مقاومی داره وموتورش هم قویه اما یه کم سنگینه صدای چرخ دنده هاش به نظرم زیاده 
Persian,Persian,General,Iran,خوشگله ولی خیلی گرونه  
Persian,Persian,General,Iran,کلا معلومه تفلون اصل نیست کفش به راحتی خش میفته با این قیمت جنس های خیلی بهتر میشه از همینجا تهیه کرد 
Pashto,"Pashto, Central",General,Pakistan,د لیوني څخه پوښتنه د یو لیونی څخه یو چا پوښتنه وکړه چی غم ښه دی که ښادي؟ لیونی ورته وویل: مهیم یی دیګونه دي.!!!
Pashto,"Pashto, Central",General,Pakistan,جهالت د نابالغه ماشومانو  په باچا پورې خندل نه دي نو څه دي؟  غني مو وياړ دى غني مو رهبر دى غني مو د وطن غمخوار دى
Pashto,"Pashto, Central",General,Pakistan,ماته خو بی خوبه  خکاری نور نه پو هیږم
Pashto,"Pashto, Central",General,Pakistan,عنى ځان لپاره عمحوار دى نه د وطن حلکو لپاره دا سه حالت روان  دى  اوس   زياتره وګړى  دحپل بدن عړى پلورى
Pashto,"Pashto, Central",General,Pakistan,خپله سه بلا وهلي یی ړوزي خو نه دي چي کوي یی
Pashto,"Pashto, Central",General,Pakistan,دیر عالی ژوندی دوی داکتر صاحب اشرف غنی
Pashto,"Pashto, Central",General,Pakistan,ښه تضمین د ده مرګ دی وادې وریدو
Pashto,"Pashto, Central",General,Pakistan,ژوند ژوند محبوب ولسمشر عنى بابا ټول لراوبر ولسونه د خپل نظام ترڅنګ ولاړ دى
Pashto,"Pashto, Central",General,Pakistan,دا تضمین به دی دطالبانو دخوشی کیدونه مخکی اخستی وو هسی بادوی یی
Pashto,"Pashto, Central",General,Pakistan,فخفله بلا وهلی یی
Pashto,"Pashto, Central",General,Pakistan,څنګه.تړونونه نور کوی په تړونونو خو مو.د افغانانو.ویني د اوبو په څیر اوبهولي
Pashto,"Pashto, Central",General,Pakistan,حقیقت !
Pashto,"Pashto, Central",General,Pakistan,تول افغانستان روخانہ شی
Pashto,"Pashto, Central",General,Pakistan,ددغنی وه خرتوبی او جاهیلی او غلامی ته حیران یم
Pashto,"Pashto, Central",General,Pakistan,کنر بند کار کلہ شروع کیگی جمھور صیب
Pashto,"Pashto, Central",General,Pakistan,دابه هسی ګف وي 😊😊😊😊😊😊
Pashto,"Pashto, Central",General,Pakistan,رنګ یی ډیر مردار نیولی دی
Pashto,"Pashto, Central",General,Pakistan,همدا تضمین خو یی ډاکټر نجیب ته هم ورکړی وو
Pashto,"Pashto, Central",General,Pakistan,ای لب يو باباجانه   په ټول جهان دې نه ورکوو  الله ج دې راته ژوندی لره باباجانه
Pashto,"Pashto, Central",General,Pakistan,"مننه ولسمشره, د آبادۍ په کارونو دی  په اخر کې د افغانانو زړونه وګټل.."
Pashto,"Pashto, Central",General,Pakistan,هو حقیقت دي مشر
Pashto,"Pashto, Central",General,Pakistan,ژوندی دی غوارو مشره
Pashto,"Pashto, Central",General,Pakistan,یقینا
Pashto,"Pashto, Central",General,Pakistan,د یو غني افغانستان په هیله
Pashto,"Pashto, Central",General,Pakistan,ژوندی اوسی باباجانه
Pashto,"Pashto, Central",General,Pakistan,لعنت بتو
Pashto,"Pashto, Central",General,Pakistan,لعنت
Pashto,"Pashto, Central",General,Pakistan,لوی خریی
Pashto,"Pashto, Central",General,Pakistan,غنی بابا دژوندی وی
Pashto,"Pashto, Central",General,Pakistan,زمونږ پښتانه هیکران  څه کوې  دخویندو ایډي وې هیک کوې دهغوي شخصیات لاس ته راوړې بیااخطارونه ورکوې بیادهغې خور عزت په میډیاکې لیلام کړې
Pashto,"Pashto, Central",General,Pakistan,واخخخخ څومره خوند به یی کړی وایی
Pashto,"Pashto, Central",General,Pakistan,پرپادر مو لانت شه له په دې دمکو
Pashto,"Pashto, Central",General,Pakistan,زمونږ هيکران هم تر هيچا کم نه دي 
Pashto,"Pashto, Central",General,Pakistan,څومره خه کار به شوی وه
Pashto,"Pashto, Central",General,Pakistan,ماویل که ټرمپ مړ ده یار نو😄
Pashto,"Pashto, Central",General,Pakistan,بس انتظار یو ستاسو خواږې لوبې ته
Pashto,"Pashto, Central",General,Pakistan,همدا   اور  چی نور تاز شی ډیر خوند به وکی انتظار یو
Pashto,"Pashto, Central",General,Pakistan,ده سى واىاچى ده نه جوړىګى
Pashto,"Pashto, Central",General,Pakistan,په لوګر کښی باید دغه هوایی ډګر جوړ نسی ځکه چې بیا په پاکستان کې هوا خرابیږی!  چې ورسره به د دالو په حاصلاتو کې ډیر کمبود راسی! په نږدی راتلونکې کې به شاهد د پنجابی ملایانو لخوا یوه فتوا هم صادره سی!!!
Pashto,"Pashto, Central",General,Pakistan,دا فضول مصرف دى ددى پر زايي دى د بريښنا بندونه جوړ کړى او تخصصى شفاخانى دى جوړى کړى  مونږ د هوايي ډګر نه د بريښنا بنداو مجهزو شفاخانو  ته ډيره ارتيا لرو
Pashto,"Pashto, Central",General,Pakistan,غول خوری ستاسو مور پدا میدان هوایی وغی چی  په ۱۵ کاله کی یو میدان هوایی جور وی خدای مو تبا که په داسی حکومت داری په داتعلیم کولو په ۱۵ کالوکی خلک بسته ملک جوروی تاسو میدان هوایی جوره وی نو نعلت
Pashto,"Pashto, Central",General,Pakistan,یاره لوګر ټول ټرلبان دي، لوګریانو قسم اول دي دغه ځناور له خپل ولایته اوباسې بیا یې ورته جوړ کړﺉ، که جوړ یې هم کړﺉ دغه ځناور یې بیا ورانوي. استثنا پکې شته.
Pashto,"Pashto, Central",General,Pakistan,طالب می لاغولی دی زه هم دلوګر دازری یم مونږه ازره کو قربانی ورکړی قومانډو ملی اردو مخلی پولیس امنت ملی همداسی نوری موخیمی قعتی کی شرکت کړی مونږه هم خق لرو دهوای میدان نړی مننه
Pashto,"Pashto, Central",General,Pakistan,دغه ميدان هوايى چى دادى داوت خان وخت کى نکشه شوى وه دوبى ميدان په ځاى دغه دى اسيا مرکزى ميدان جوړى دو  اوس که جوړشى افغانستان ته يى زياته ګهاټه عوايد رسيږى
Pashto,"Pashto, Central",General,Pakistan,هیڅ ضرورت یی نشته ځکه لوګر او کابل نیم ساعت د موتر لار ده په همدې پیسو دی چرته د اوبو بند جوړ کړي چې د کروندې تر ورخ دهقان ته اوبه ور ورسیږي
Pashto,"Pashto, Central",General,Pakistan,ښه نو دومره زیات وخت کی خوبه دونیا اسمان ته ختلی وی  اوموژبه یودانه هوایی ډگرجوړ کړیوی ولی زرنه کیگی 2035کاله هوووووو ماشاډالله سونه زرجوړی گی
Pashto,"Pashto, Central",General,Pakistan,له بدو ملګرو سره کېناستو پر ځای یوازې  کېناستل غوره دي او تر یوازې کېناستو دصالحو ملګرو سره ناسته پاسته غوره ده ❤
Pashto,"Pashto, Central",General,Pakistan,په کور کی به پیشوګانو ته ډوډی نه ورکوی په فیسبوک به ولسمشر ته مشوری ورکوی
Pashto,"Pashto, Central",General,Pakistan,په ډګرونو یي درټیل وهم څه پري وکو ماته د یو افغان وینه ،ژوند او بیا وروسته پرمختګ مهم دی
Pashto,"Pashto, Central",General,Pakistan,ښه ده خو څه مانه؟  لوګر خو کابل ته نږدې دی   پکار ده چې کابل هوايي ډګر لوی شوی او سمارټ شوی وای.
Pashto,"Pashto, Central",General,Pakistan,دا خو می اوس واوریدل چی یو هوایی میدان په ۱۵ کالونو کی جوړیږی سه د عجایبو هیواد مو دی
Pashto,"Pashto, Central",General,Pakistan,زه فکر کوم چی دا به 2035 کال نوی بلکی 2025 کال به وی آما زه د ګران وطن افغانستان په هر کنج کښي د هر نوع ..... آبادی ترقی او پر مخ تګ طرفداره یم .....ځکه چی هره یوه نقطه ئ  زما ګران وطن افغانستان دی،🌹🙏🇦🇫 مننه( ميوند ).
Pashto,"Pashto, Central",General,Pakistan,ډېر عالي، واقعاً لوګر ډېر ښه موقعيت دئ دي بين للمي ډګر دپاره، او دي لوګر خلکو لپاره ښه اقتصادي فرصت.
Pashto,"Pashto, Central",General,Pakistan,دا یو ‌‌‌‌‌‌ډیر ښه او نیک کار ړی   دهیواد هرولا یت بیا رغوني او ابادي ته اړتیا لري
Pashto,"Pashto, Central",General,Pakistan,دا پېسې باید د کابل په هوایي ډګر مصرف شي، د لوګر ؤلس که هوایي ډګر غواړي، لومړی باید د هغو ؤرانکارو خېلاف بغاؤت ؤکړي، چې په ټول افغانستان یې ؤحشت خپور کړی
Pashto,"Pashto, Central",General,Pakistan,لوګر کي چي هوايي ډګر جوړ سه نو پوه سه چي پخواني افغانستان بیا شروع سه
Pashto,"Pashto, Central",General,Pakistan,ډېره تلوار مو کړې 2050 کال ښۀ وو
Pashto,"Pashto, Central",General,Pakistan,بټي کوټ ولسوالۍ کې هم موږ هوايي ډګر جوړول غواړو
Pashto,"Pashto, Central",General,Pakistan,د داګټر صاحب نجیب الله نړیوال هوايې ډګر د اشرار په نوم یې نه غواړو ټول دې خبر وي
Pashto,"Pashto, Central",General,Pakistan,2035. کال لرې ندی ... پدې وخت کې به یو هیواد جوړ شي
Pashto,"Pashto, Central",General,Pakistan,لو ګریانو بیا مو مبارک شه  ده دی ورځی شاید به یو انشاالله جوړیګی به  او جوړ اوبی
Pashto,"Pashto, Central",General,Pakistan,موږ هم پکي ګنګ ګڅ يو په هر اتیا یا سلو کیلومیترو کې نړیوال هوایي ډګرونه جوړو نور په هفته کي دوه یا دری نړوال پروازونه لری زما په اند ښه به ده وه چې موجوده هوایې ډاګرونه اول تقویا شویدی وای چې دا مو د خساری او نقصان نه وباسلي وو بیا به مو نور جوړول
Pashto,"Pashto, Central",General,Pakistan,پہ 2050کال کی بہ پہ سکول کی یو سوال دا وی چی ھغہ کوم ھیواد دہ چی ٹول وگڑی ئ پہ ھوائ ڈگرونونو کی اوسیگی لائق شاگردان بہ ورتہ لیکی چی افغانستان دہ چی دی زمکی مساحت ئ غرونو او ھوائ ڈگرونو نیولئ دہ ھھھھھھھھ
Pashto,"Pashto, Central",General,Pakistan,ښه خبر دی  خو دلته یې ویلي ۱۵ کالو کې به بشپړ شي داسې فرض کړئ چې شاید ۲۰۵۰ پورې تکمیل شي یا هم نه. ځکه دلته چې د هرې پروژې د بشپړیدو نیټه دوه کاله ښول شوې په پنځو کې هم نده بشپړ شوې
Pashto,"Pashto, Central",General,Pakistan,انتخاب یی ښه دی خو موده یی زیاته ښودلي ده ښه مناسب ځای دی لوګر
Pashto,"Pashto, Central",General,Pakistan,تاسو ى جوړکړى مونږ به مبارکى  درکړو  مشرقى وال به چين ته چل متره سرک جوړکړى نوربه بل ده ابادى يوتاريخى کاروکړى   افغانستان دټولى نړى زړه دى هواى صافه ده    خلک به ى سيال ته رازى وطن په ابادولو کى کوشش کوى ده وطن دجړيدوارمان دله دبل وطن کى درزى
Pashto,"Pashto, Central",General,Pakistan,کوم کار چی د کولو وی باید وشی پدی پیسو د کنړ سیند باندی د اوبو بند جوړ کړی چی ټول ولس ورته دعا وکړی چی د ټول ملت ارمان دی
Pashto,"Pashto, Central",General,Pakistan,دوی بنیادی کارنه کوی په وارداتی بریښناکی خوددوی ګټی دی بندونه خو بنیادی کاردی هیڅکله دوی نه غواړی چه بندونه جوړکړی
Pashto,"Pashto, Central",General,Pakistan,ماشاالله. خدای دې وکړي. که د افغانستان خلک هوښيار وي داسې ملي پروژو تطبيق کي دي همکارۍ وکړي . د افغانستان خلک او دولت باید د مسو عینکو او نورو معادنو د ويستلو لپاره هم کار وکړي 
Pashto,"Pashto, Central",General,Pakistan,ختیځ زون لوی اقتصادی ارزښت لری خو نړیوال هوای میدان نلری ولی دا عدالت دی.
Pashto,"Pashto, Central",General,Pakistan,دا د ډالرو او داسى نورو توکو لپاره د قاچاقو لارې پرځاى د نورو پروژو باندي کار وشې ښه به وي.
Pashto,"Pashto, Central",General,Pakistan,ډشیر ښه او ښه خبر دافغانستان دپرمخ تګ په لور.
Pashto,"Pashto, Central",General,Pakistan,داسو ورځی بیخـــي دی خوښۍ خبرونه اورم داسې خبـــرونه دی زیات شې وطــن مودې ابادشي
Pashto,"Pashto, Central",General,Pakistan,دغسی یو کار وشی هیواد اقتصاد خوراول لری
Pashto,"Pashto, Central",General,Pakistan,هوایي میدانونه ډیر زیات دي کومه ګټه نشي ورڅخه راتلی له همدغې  پرځای باید همده پیسې باندې له تعلیم کچه لوړه کړو چې راتلوونکی مو روښانه شي
Pashto,"Pashto, Central",General,Pakistan,په زړه پورى خبر ده.. افــــسوس حدايه که چيرته امن راشى نو لخيره همداعه هوايي ډاګر د 15کالو څخه د جوړوني چارى به 3 کالو ته راشى.. ❤🇦🇫❤
Pashto,"Pashto, Central",General,Pakistan,نوخبر په پکتیا کی  هوایی ډاګر لیلام شو  ، هههههه دپکتیامشران  هم خپل ولایت ته شپه ورځ په حزمت کی مصروف دی،   د مچل بند هم جوړشو،   دلجی بندهم جوړشو، دومره زیات برق
Pashto,"Pashto, Central",General,Pakistan,۱۵ کالا کی خو باید ټول افغانستان جوړ شی خو بهانه خو پیسو اوباسلوو ته لار جوړه وی
Pashto,"Pashto, Central",General,Pakistan,ترهګر پاکستان او غلامان يى چى موقت حکومت چغى وهى اوس به څمره وسوځيږى
Pashto,"Pashto, Central",General,Pakistan,ددي ميدان كارمخي ايتاليا بشپر کری وو دخپل  نظامی ادی لپاره اوس دوی یو نمایشی علان کوی ددی ملت پسترگو خاوری پوری کوی همدا  اوس ددی میدان مکمل سامان دغلو په لاس کی دی دشپی له خوا تول سامان دی قاچا په دول تر باسی
Pashto,"Pashto, Central",General,Pakistan,بالكل دکابل هوايي ډګر غټول اومعيا رې کول پکار دي ،اود ننګرهار هم ترڅو عام پروازونه تری شروع شي
Pashto,"Pashto, Central",General,Pakistan,ستر ګام دی لوګر بهترينه سيمه ده هوايې ډګر لپاره او ميس عينک کان هم هلته شتون لري په دې هېله چې جوړ شي
Pashto,"Pashto, Central",General,Pakistan,له که چی په لسو کارګرانو یی جوړوی چی ۱۵ کاله وخت نیسی 
Pashto,"Pashto, Central",General,Pakistan,داسې معلومېږي چې لوگر ته به هم نور خلک طياره کښې ځي ...
Pashto,"Pashto, Central",General,Pakistan,ددی هوایی ډګر جوړیدل هم داسی بریښی لکه مریخ ته تګ
Pashto,"Pashto, Central",General,Pakistan,اوس وخت کی مونږ  هوایی داگر ته دومره ضرورت نه لرو لکه سومره چی مونږ تعلیم سوله برق گاز اوبه دا باید مونږ اول قدم کی ونیسو 
Pashto,"Pashto, Central",General,Pakistan,دکابل چخه ترلوگره ۱ساعت لاره دموترده.دکابل چخه تر هراته ۲۰ ساعته لار دموتر ده.تاسی دکابل اوهرات لاره وگوری.دلوگر میدان ضروری دی که دکابل هرات سرک..دماشومانو لوبی ای شروع کری
Pashto,"Pashto, Central",General,Pakistan,خہ خبرہ دہ صبر بہ ورتہ اوکو ائندہ خلکو تہ خو بہ  گٹہ شی انشاءاللہ او افغانستان تہ بہ تل پاتی گٹہ وی اللہ دی پخیر جوڑ کڑی
Pashto,"Pashto, Central",General,Pakistan,دخوشحالۍ خبر ده الله ج دي وکړي چه پخیر جوړ شي دجوړيدو نيټه یی زیاته ده
Pashto,"Pashto, Central",General,Pakistan,دا دوه میلیارده ډالره د وطن په بل اړخ مصرف کړی. که وایی چې دا دی زرکلن ټاټوبی ده نو بیا صحیح ده....
Pashto,"Pashto, Central",General,Pakistan,داخو چی تر څو جوړیگی موږ به زاړه شو 14کاله خو ډیر عمر ده ولا  خو بیا هم مننه چی زموږ لوگر دونه ترقی وکړی ده لابریا په هیله
Pashto,"Pashto, Central",General,Pakistan,غنی هم سمه ولایت پالنه رااخیستې زما په فکر که ددې پرځای کنړ بند جوړ وای ښه به وو.
Pashto,"Pashto, Central",General,Pakistan,واله چی ټول جهان جوړ شى خو پکتىىا ته سوګ واله که خىزمت واکى پکتيا وال  تبه دى
Pashto,"Pashto, Central",General,Pakistan,داهسي گف ده ولی سرکونه  نه رغوی کابل هرات کابل خوست کابل مزار چی گٹه يي ٹولو افغانانو ته ورسیگی
Pashto,"Pashto, Central",General,Pakistan,لوګریانو چيس ورکه 💪💪  خدای دې وکړي چې زره تر زره جوړه شي چي يو چکر مونږ هم دي وطن طرف ته لاړه شو
Pashto,"Pashto, Central",General,Pakistan,اول طالب وغایاست. چې لوګر د طالب له‌ګندګۍ پاک شو بيا هر څه سمېږي
Pashto,"Pashto, Central",General,Pakistan,ددی نه به هم دطورخم اوجلال آبادسرک جوړوی له خیره
Pashto,"Pashto, Central",General,Pakistan,اقدام خو نیک دی خو چی برق نه وی هوایی ډګر څنګه چولوی. زمونږ خلک تر اوسه کورونو کی کابل کی شمسی باندی ګذاره کوی دوی یی د ترکیی او چین سره اوس وهی.
Pashto,"Pashto, Central",General,Pakistan,په لحاظ دخدای.دکابل قندهار سرک جورکری.په هوای میدانو پسی مه گرزی.نه شرم لری.نه حیا لری.نه غیرت لری نه ابرو.
Pashto,"Pashto, Central",General,Pakistan,والا افرین 2035کال کی هغه هم‌ شک کی ده چه جور به شی کنه😁
Pashto,"Pashto, Central",General,Pakistan,الله په خیرسره مونژ ددی هوای میدان دجوریدو سره داوطن دپرمختگ یوه شه نمونه وگرخوی
Pashto,"Pashto, Central",General,Pakistan,ډيره بيړه دي نه کوي بيړه دي شيطان کار وي
Pashto,"Pashto, Central",General,Pakistan,اللہ دی زر جوڑ کڑی
Pashto,"Pashto, Central",General,Pakistan,د کندهار هوايي ډګر يې د خاورو سره خاوري کی او په لوګر کي بيا نړی وال هوائي ډګر جوړيږي ؟ دا بېخي جالبه ده .
Pashto,"Pashto, Central",General,Pakistan,داهسې خبری افغانستان سقوط سره مخ دی دوی اوږده فکرونه کوي.
Pashto,"Pashto, Central",General,Pakistan,د ابادۍ زیری غواړو چې په هر ځای وي ټول يو افغانستان دی!
Pashto,"Pashto, Central",General,Pakistan,من الله توفیق
Pashto,"Pashto, Central",General,Pakistan,دا کار دا رفتار یی ڈیر تیز دی لگ په کلار.
Pashto,"Pashto, Central",General,Pakistan,تیـــــــږه واړوی لوګر کي  هوایی میدان
Pashto,"Pashto, Central",General,Pakistan,دیر خه خبر خو دا باید په لویو شارونو کی جور وای لکه ننگرهار مزار شریف هیرات قندهار هلمند
Pashto,"Pashto, Central",General,Pakistan,پاسوووووه😝😄😀😕
Pashto,"Pashto, Central",General,Pakistan,بلکل بند ډیر ضرور ده میدان ته ضرورت نشته
Pashto,"Pashto, Central",General,Pakistan,زمونږ لمسیان به بیا سفرونه کوی پکی ?خوبیاهم ښه ده
Pashto,"Pashto, Central",General,Pakistan,دا،نور ولایتونو کی مو سه ملت ته وکرل چی اوس مو لوگر ته مخه کره.
Pashto,"Pashto, Central",General,Pakistan,دومره تریوار هغه هم په2035کی تر هغی به مونګ مړه یو
Pashto,"Pashto, Central",General,Pakistan,افغانستان له کوم جمهورايس راغلى دى هغه صرف ده خپل ولايت خدمت کړى دى ده ټول وطن غم نشته
Pashto,"Pashto, Central",General,Pakistan,د دی هوایی دگر جولو نقشه د داودخان په جمهوریت کی پلان او مالی لگشت یی هم عربستان ورکاوه خو اوس د اشرف غنی دور کی که اقدام وسی شه کار ده 
Pashto,"Pashto, Central",General,Pakistan,نظر دي حكلي
Pashto,"Pashto, Central",General,Pakistan,ډيره ښه د اباد هیواد پر لور
Pashto,"Pashto, Central",General,Pakistan,دهیواد په هر ګوټ کی که کومه پروژه عملی کیږی ،ګټه یی دټول ملت دخ
Pashto,"Pashto, Central",General,Pakistan,ښه خبر ده خو دا وخت يه ډير لږ نده ورکړي کم سه کم يو سل کال خو به يه ورکړي وه
Pashto,"Pashto, Central",General,Pakistan,ددغه هوایی ډګر پلان د داود خان په وخت کی شروع شوی وه .
Pashto,"Pashto, Central",General,Pakistan,د ابادۍ زیری غواړو چې په هر ځای وي ټول يو افغانستان دی!
Pashto,"Pashto, Central",General,Pakistan,مبارک دی وی تولو ده لوگر خلکو ته
Pashto,"Pashto, Central",General,Pakistan,2035 کال کې 🥺 راشه  که تودېږې  په  4 کالو کې يي راڅخه نغد چغد  واخله  خير که پيسې نه وي درسره پروا نشته لږ به درته ودريږم
Pashto,"Pashto, Central",General,Pakistan,افغانانو ته دشنه كوتك ظرورت ده دوى هر سه فه يو ورز غواري يو وايي فه هوايي دكر يي در مندم بل وايي تعليم ته زرورت لرم تاسي تاسو تول عمر همداسي ز ليله شه ياست
Pashto,"Pashto, Central",General,Pakistan,وروره بهرني هيوادونه هيڅکله نه غواړي افغانستان دبرشناخاوند شي
Pashto,"Pashto, Central",General,Pakistan,دا وطن دې جوړ شي
Pashto,"Pashto, Central",General,Pakistan,کاش چې ستاسې غوندې د خایسته نظرخاوند په قدر پوهه شې دابې غیرته حکومت
Pashto,"Pashto, Central",General,Pakistan,ښه نومونږته دي مبارک وي خوچي لیږ داکار یې زروای ډیروخت یې کې ورکړی
Pashto,"Pashto, Central",General,Pakistan,ابادي ده لادي تکړه شي چې هرولایت کې جوړکړي
Pashto,"Pashto, Central",General,Pakistan,باید دست جنرال هاشم خان لوګری په نوم ونومول شې
Pashto,"Pashto, Central",General,Pakistan,دادشهید داود خان دوخت پروژه ول ، چی اوس پر بحثونه کیږی. 
Pashto,"Pashto, Central",General,Pakistan,خو ډیر وخت نیسې
Pashto,"Pashto, Central",General,Pakistan,داد نه کیدو کار دی چه ۳۵ کال کی خدای خبر سه کیږی
Pashto,"Pashto, Central",General,Pakistan,داغا‌خوا‌14کلو‌اکی‌خویو‌نو‌دولت‌جوری‌کی
Pashto,"Pashto, Central",General,Pakistan,ډير پر ځاي اقدام دى لوګر يې مناسب ځاي دى !
Pashto,"Pashto, Central",General,Pakistan,ضرورت بهيې نه وي کابل کې خوست کې کندهار کې بس دي
Pashto,"Pashto, Central",General,Pakistan,خدای دی ددوی کور وران کری دکابل او دلوگرنیم ساعت دموترمزل دی
Pashto,"Pashto, Central",General,Pakistan,هسی ګف ولی دحوست هوای ډاګر څحه یی هم همداسی وی نن یی اوګوره په ټوله نړی کی دهعی په شان حراب اوبیکاره هوایی میدان نشته
